ID,Age,Gender,Marital_Status,Job_Role,Experience_Years,Monthly_Salary_INR,Working_Hours_per_Week,Commute_Time_Hours,Stress_Level,Health_Issues,Company_Size,Department,Sleep_Hours,Physical_Activity_Hours_per_Week,Manager_Support_Level,Work_Pressure_Level,Annual_Leaves_Taken,Work_Life_Balance,Family_Support_Level,Job_Satisfaction,Performance_Rating,Team_Size,Burnout_Symptoms,Location
34821,64,0,2,5,39,43976.71,87,0.41,0,1,1,2,6.7,8.1,5,2,6,7,10,4,3,19,0,2
7251,63,1,0,5,10,191540.99,85,0.86,0,2,0,2,8.2,0.8,2,5,15,10,4,2,0,29,0,1
30501,62,2,2,4,23,95497.99,82,0.89,0,1,0,0,5.9,1.6,3,6,10,9,8,5,6,83,1,2
37760,31,1,3,2,25,174521.17,77,0.37,0,1,1,5,6.9,0.4,1,7,6,10,2,5,7,42,0,1
26047,34,1,2,0,14,41420.86,35,0.72,0,1,2,1,4.8,0.8,0,6,21,2,9,7,2,23,1,3
36257,65,0,1,0,25,58314.26,82,1.73,0,1,2,5,6.7,5.9,1,9,3,3,3,0,1,67,1,1
49619,30,1,1,3,19,160442.96,75,0.23,0,1,0,0,7.4,5.6,9,6,1,4,8,8,10,100,2,2
9873,65,1,3,2,6,59341.88,76,2.33,0,3,2,1,5.2,0.0,8,3,4,8,1,5,8,60,0,3
4536,44,1,1,1,33,110830.38,85,2.98,0,1,0,2,6.2,0.1,7,8,22,2,9,2,0,26,2,2
7640,43,1,2,4,30,40025.17,39,1.94,0,0,1,1,5.3,1.3,0,5,26,6,1,5,9,18,1,2
47695,51,1,1,4,10,94771.11,90,2.27,0,0,0,0,8.0,7.8,2,8,12,4,4,1,4,19,0,3
36716,62,0,2,0,25,175997.95,36,2.98,0,3,2,3,6.5,8.7,6,6,15,7,3,9,8,49,2,3
20355,50,0,1,4,23,105486.56,52,2.72,0,1,1,3,5.4,1.5,10,7,8,2,10,0,8,97,0,3
25218,21,2,2,3,0,52680.44,53,1.97,0,2,1,5,6.9,2.6,0,0,11,2,7,0,5,64,0,3
12895,30,2,2,2,40,135468.24,38,2.2,0,1,1,3,8.6,4.1,8,6,8,6,2,0,9,48,1,0
48618,49,1,2,1,0,30391.18,66,1.97,0,0,1,2,6.7,3.4,1,1,29,5,6,10,8,35,1,1
36512,54,2,0,3,0,180902.73,87,2.83,0,0,0,2,4.1,1.3,4,5,0,4,5,1,2,8,2,0
28796,56,0,1,1,9,40950.31,63,0.88,0,3,2,3,6.6,7.6,0,6,20,6,6,10,0,92,1,2
30148,21,0,1,4,25,80368.36,56,2.58,0,2,0,1,8.3,0.6,10,8,19,10,7,1,1,59,0,3
23897,30,0,1,0,3,83760.49,58,1.11,0,1,0,1,6.4,4.9,8,5,25,7,6,10,9,7,2,2
1871,28,0,2,3,36,108965.02,68,2.55,0,2,0,3,7.7,4.9,9,10,22,8,5,2,10,26,1,2
29662,19,2,3,1,8,63931.82,69,1.55,0,0,0,2,6.0,2.7,8,6,20,9,5,9,1,30,2,0
20514,26,2,2,1,5,32702.33,68,2.77,0,3,0,3,7.5,5.9,0,8,26,9,6,2,1,79,0,3
9994,59,2,0,0,21,188400.91,58,0.33,0,3,0,0,7.6,2.6,7,7,24,0,7,0,4,70,1,1
3381,19,1,1,0,27,71763.47,51,1.69,0,2,0,0,5.9,8.7,5,5,27,8,7,10,8,23,2,3
38750,44,2,3,2,0,185410.22,72,1.52,0,1,0,4,4.8,6.4,7,3,1,0,1,9,0,83,2,0
48214,31,2,3,3,36,75011.76,42,0.38,0,0,1,1,7.2,5.7,8,9,25,3,5,8,2,2,0,1
33664,46,1,3,3,6,70176.51,52,1.69,0,1,2,3,4.1,0.9,3,6,10,0,0,3,3,69,1,2
11386,58,0,3,3,30,116428.42,60,1.84,0,1,0,3,6.2,3.0,2,5,30,3,4,7,2,36,1,0
43211,18,0,0,1,33,80327.45,78,2.06,0,3,0,4,6.5,8.6,0,8,23,1,8,3,8,68,0,2
13479,55,1,3,4,36,70850.57,51,2.31,0,0,0,2,4.1,1.7,8,9,18,4,7,3,0,29,2,1
12661,31,2,3,4,34,54274.28,54,1.03,0,1,1,2,7.5,3.2,2,3,8,3,5,6,0,50,0,2
21110,40,2,2,1,20,71638.04,60,2.54,0,2,0,3,7.9,6.9,0,2,16,5,8,6,4,48,0,3
3616,26,1,2,1,29,157517.38,48,0.3,0,1,2,4,5.9,7.6,3,6,25,7,5,4,9,1,1,0
12030,50,1,0,3,21,35138.33,89,2.95,0,2,1,5,7.8,4.6,10,9,26,5,9,6,1,1,0,1
32472,42,2,3,3,40,135477.06,72,2.4,0,3,0,5,8.2,8.0,7,8,18,6,6,8,4,47,2,0
43225,39,2,1,1,37,99836.29,78,2.65,0,3,2,5,4.2,6.6,10,3,1,9,8,9,7,56,2,1
44903,23,1,3,0,19,199366.12,76,1.93,0,3,0,3,6.8,7.1,8,4,30,0,10,10,1,50,1,3
30066,47,2,1,2,6,102025.61,69,2.73,0,2,0,4,4.8,5.5,9,4,17,5,10,3,10,24,2,2
14228,46,1,2,3,4,120074.9,37,0.53,0,1,0,0,4.3,9.4,6,4,26,3,6,5,7,94,1,0
45597,20,1,0,1,38,43765.45,44,0.68,0,3,0,5,5.5,6.4,8,3,17,5,2,2,10,26,1,3
42832,20,2,1,3,31,162045.06,62,2.61,0,2,1,5,5.7,3.6,9,4,7,5,9,1,5,77,0,0
23667,49,1,0,0,9,104703.49,71,1.72,0,0,2,0,4.9,2.2,5,3,22,3,6,7,6,33,2,3
34219,18,0,1,0,17,52817.27,42,2.35,0,2,1,0,6.2,8.0,2,9,5,9,4,7,1,44,2,1
39900,55,0,2,1,5,52418.93,58,2.56,0,2,2,0,7.9,6.8,4,1,14,0,3,2,0,46,1,1
35476,30,0,1,2,2,134323.06,68,0.06,0,3,0,2,4.6,5.8,0,4,16,5,2,8,0,68,2,1
16982,47,0,0,4,20,172131.28,89,0.97,0,3,0,5,4.8,3.1,10,1,15,1,8,7,6,8,0,0
22473,22,2,0,3,28,106215.22,64,0.38,0,2,0,3,4.6,2.3,8,1,2,5,10,1,10,25,0,1
38756,24,2,2,1,4,69798.87,58,2.68,0,0,1,0,7.3,3.4,1,2,9,10,7,5,4,84,1,3
29514,34,1,3,1,7,163075.98,77,1.73,0,3,0,3,4.3,5.6,4,10,11,2,4,10,4,2,1,3
30503,60,1,3,5,38,170796.72,65,0.32,0,3,1,0,8.2,1.8,6,2,13,8,8,9,1,13,0,1
48171,62,2,3,4,26,103497.48,61,0.52,0,3,2,4,5.4,0.8,0,7,0,5,1,2,10,59,0,0
3791,25,0,1,2,5,115206.84,35,2.3,0,1,2,1,7.0,9.1,7,6,27,4,2,2,8,35,2,3
8945,30,1,3,1,25,75696.72,76,1.28,0,0,2,3,7.7,9.0,8,8,18,6,4,6,6,31,2,1
48843,27,0,3,1,9,83618.59,86,1.46,0,3,1,4,7.2,0.1,6,6,4,9,8,9,8,85,2,1
29634,65,2,3,1,27,110464.34,41,2.74,0,2,2,5,7.3,7.1,2,6,0,3,7,9,4,74,0,0
22018,23,2,2,5,0,55551.49,41,0.96,0,3,1,0,6.7,9.3,9,0,0,1,8,0,7,22,0,0
36976,55,2,3,2,38,56870.35,54,0.73,0,3,1,0,4.5,8.0,10,9,22,6,6,4,1,73,2,1
15559,27,1,3,4,8,145589.72,39,2.4,0,0,0,4,7.3,0.3,2,2,19,7,2,1,7,24,1,3
41343,23,0,2,2,23,140660.56,72,2.47,0,3,2,4,8.2,9.4,3,2,16,0,3,2,1,79,1,0
28273,49,2,1,3,24,77653.68,61,0.59,0,0,0,3,8.3,5.5,4,9,19,9,5,8,6,63,0,0
25987,26,2,2,0,6,81936.21,65,2.05,0,0,1,0,5.7,8.4,0,1,21,8,7,3,9,73,1,1
18317,28,0,0,0,34,170704.73,82,0.81,0,0,0,0,6.4,5.8,1,5,26,10,9,10,8,37,0,0
44757,56,1,3,4,30,176054.9,75,1.2,0,2,0,5,7.6,1.3,1,3,22,3,6,2,10,44,1,3
10493,35,0,2,3,18,52425.93,62,1.24,0,2,2,5,5.2,1.3,4,4,22,4,9,6,8,81,1,1
18538,33,0,2,2,22,56782.46,83,0.22,0,1,2,2,4.2,5.1,5,8,6,3,3,6,1,95,1,3
802,54,1,0,5,5,146309.14,89,2.68,0,1,0,2,8.0,2.6,8,8,27,1,6,7,7,54,0,3
23846,21,2,3,3,28,191084.61,41,2.5,0,2,2,4,7.9,4.9,8,9,4,3,9,4,2,48,0,1
49113,62,0,1,2,28,164998.19,45,1.68,0,2,2,1,6.6,1.2,3,4,8,6,5,4,7,88,0,2
20332,61,0,2,2,37,33364.61,36,0.87,0,2,0,0,8.4,0.2,6,3,26,5,2,3,0,89,2,1
45294,55,0,2,1,10,185673.46,87,1.3,0,1,2,4,7.2,8.3,1,7,25,2,10,1,8,9,0,2
18746,47,2,1,5,0,152287.11,53,0.66,0,2,2,5,5.6,5.0,8,0,30,5,7,6,8,45,1,3
31542,44,2,3,2,8,92232.0,75,2.02,0,3,2,0,6.3,2.2,8,10,24,5,10,5,3,92,1,2
24145,63,1,3,5,33,186988.97,65,0.04,0,2,2,4,4.6,1.3,1,8,19,8,10,5,7,81,1,0
45277,18,2,3,4,5,154827.95,49,0.28,0,0,0,4,5.2,7.8,3,0,11,3,4,6,0,30,2,3
17920,38,2,2,4,26,49874.09,39,2.68,0,2,1,3,7.3,4.5,3,8,21,6,4,8,1,44,0,3
42534,42,1,0,1,32,66371.25,80,1.37,0,1,1,5,7.2,9.6,1,7,0,1,8,5,0,36,0,3
6366,18,1,0,5,12,30418.99,88,2.89,0,2,2,3,5.1,9.9,8,0,12,3,9,0,1,40,2,3
40012,34,0,1,3,1,109939.92,79,2.76,0,0,1,4,5.6,4.4,6,10,3,5,8,7,9,20,2,2
1846,24,1,1,0,3,186607.8,49,2.27,0,2,1,4,7.6,3.8,6,0,9,2,2,0,9,50,1,2
41924,44,1,1,0,34,183466.16,86,0.13,0,2,1,1,8.6,4.1,2,0,16,4,6,1,7,74,2,2
4862,60,2,3,3,20,199093.93,51,1.08,0,0,1,4,7.5,6.3,0,9,14,3,8,4,1,1,1,3
25335,42,2,3,2,20,72641.6,39,2.49,0,2,0,2,9.0,1.2,2,0,25,1,1,5,3,83,1,2
2158,26,1,2,2,20,156860.98,44,1.58,0,3,0,0,6.2,2.0,3,10,25,4,8,10,3,80,2,2
30325,52,0,0,3,33,139095.88,85,0.07,0,0,1,1,4.0,4.5,6,2,5,1,9,6,3,93,0,0
33874,20,1,3,4,25,110187.24,62,2.38,0,1,2,5,7.5,5.7,5,3,21,7,3,9,0,2,2,1
41113,39,0,2,0,23,79350.88,73,1.52,0,2,0,2,8.5,7.2,6,1,26,9,10,5,8,55,1,3
4834,51,1,3,3,17,33568.52,90,1.75,0,0,1,1,5.2,9.3,6,2,26,2,2,2,6,16,0,3
23245,53,1,1,2,38,133416.02,36,1.81,0,0,0,4,5.0,2.9,3,0,14,2,8,6,7,32,0,2
4239,24,1,2,2,9,91412.05,56,0.64,0,2,2,3,4.2,8.1,0,6,20,8,1,10,6,10,1,3
46822,35,2,3,2,13,134011.65,68,0.8,0,3,0,0,5.3,3.7,1,10,25,10,2,7,0,19,0,3
44564,22,1,2,0,20,100230.23,40,1.85,0,0,2,1,5.8,6.6,9,1,18,2,9,2,8,24,0,2
45603,35,1,2,5,35,31707.72,74,0.43,0,3,2,2,8.9,4.0,9,6,27,9,2,3,6,26,0,2
31597,65,2,2,1,30,71221.96,60,0.7,0,2,0,0,5.9,9.7,5,5,4,2,4,9,5,26,0,0
35886,28,2,2,1,22,80874.87,54,2.68,0,2,1,5,7.1,1.8,2,10,0,1,3,4,0,40,1,1
21335,29,2,3,5,26,189986.03,57,1.7,0,0,0,1,4.0,3.1,3,1,8,10,6,7,2,4,2,0
40039,45,2,0,3,3,190627.15,84,2.57,0,3,0,5,7.3,5.1,9,6,22,1,7,7,1,69,1,0
26024,59,2,3,4,28,33466.75,78,0.28,0,2,2,0,9.0,9.6,6,3,30,0,1,1,4,24,2,0
47482,26,2,2,2,16,54121.76,61,1.89,0,1,0,5,7.8,6.2,0,8,23,5,6,7,2,65,0,2
7473,63,0,3,2,25,129384.92,62,1.51,0,3,2,3,6.8,9.1,5,3,10,1,3,6,9,14,2,3
3710,35,1,0,3,28,117012.88,59,1.19,0,0,1,2,7.1,3.9,0,1,16,1,3,7,10,69,0,2
43040,42,2,0,1,16,84618.88,66,2.74,0,3,0,4,4.5,9.8,1,4,18,6,9,7,7,100,0,2
49242,38,1,0,2,8,143527.68,77,2.7,0,1,2,0,6.3,2.1,7,0,22,4,7,3,5,49,2,3
43544,54,1,0,0,31,133526.79,50,1.67,0,3,2,2,4.2,4.4,6,9,7,5,8,5,3,33,1,2
25449,30,2,0,0,12,178073.1,64,1.27,0,1,1,1,8.0,4.6,9,5,16,0,2,10,1,51,0,3
23516,59,1,0,3,18,175648.45,55,0.83,0,0,1,2,7.0,7.5,1,10,1,9,1,3,4,95,1,1
36047,21,0,2,1,2,162188.09,61,0.75,0,2,2,4,4.9,8.8,7,4,26,2,9,4,1,63,1,3
12933,40,1,3,4,14,66383.19,63,1.08,0,1,0,2,9.0,3.2,4,2,10,10,8,6,9,79,1,1
2047,64,0,1,4,36,168251.56,35,2.32,0,2,2,4,8.6,2.7,6,0,11,10,0,7,0,67,1,0
26213,20,1,2,2,32,120620.03,77,1.6,0,3,0,3,8.9,5.2,0,2,2,6,8,7,10,31,2,3
38625,36,0,0,0,28,146240.75,90,2.48,0,3,0,4,7.6,8.8,7,3,30,4,8,1,9,74,2,0
39007,19,2,2,4,31,144872.39,64,0.64,0,2,0,2,7.9,2.8,7,3,6,4,2,6,0,85,2,2
11745,19,1,2,1,37,146141.75,55,1.44,0,0,1,3,5.6,0.7,2,4,16,6,3,0,0,39,0,3
44498,41,1,1,2,35,26207.05,74,1.8,0,3,0,2,8.5,5.1,7,5,24,5,5,1,8,33,0,1
16461,23,1,3,2,21,140571.59,45,0.83,0,1,0,1,8.4,0.5,2,5,22,5,9,8,5,94,0,2
24072,42,2,2,5,36,117901.94,41,1.52,0,2,2,1,4.9,5.5,3,5,4,1,0,2,0,75,1,1
45423,39,1,2,2,10,192369.85,90,0.68,0,3,1,4,7.1,9.3,9,10,7,1,4,4,10,16,2,2
6255,60,1,3,3,20,177761.84,59,2.14,0,0,2,3,4.2,6.4,5,3,11,1,3,10,6,91,0,2
2968,38,2,0,5,26,116366.45,82,1.29,0,1,0,1,6.6,2.6,5,2,25,2,9,4,8,62,0,0
40103,60,0,0,1,22,121014.88,79,2.88,0,0,0,5,8.4,1.5,6,9,20,1,7,5,7,61,0,1
42711,41,2,3,5,11,159883.0,80,1.42,0,0,2,4,4.3,1.1,7,10,19,5,5,2,3,68,0,1
22144,60,1,0,4,10,49091.58,76,0.32,0,0,2,4,8.2,9.5,1,1,24,9,5,5,3,49,0,2
15774,65,0,3,0,29,69300.16,69,1.76,0,2,1,0,7.3,1.7,2,3,15,9,0,3,1,33,2,2
35118,63,2,1,4,36,151291.99,50,0.29,0,1,0,3,7.8,2.5,10,5,1,5,7,9,5,5,1,3
18766,37,2,3,4,27,116326.98,43,0.15,0,0,2,3,8.1,1.3,8,8,21,0,4,7,0,89,1,1
38752,53,0,1,1,38,41473.18,51,0.48,0,0,1,5,8.3,1.4,0,2,10,1,1,5,9,43,0,2
36922,52,2,2,3,27,85715.02,85,1.57,0,0,0,5,7.7,0.8,8,5,23,6,0,10,10,38,2,2
26267,34,1,0,1,1,151568.52,51,0.07,0,3,0,1,5.2,8.7,1,10,8,9,6,1,0,28,1,0
3646,21,2,2,0,5,132884.62,82,0.42,0,3,1,4,5.1,8.1,8,1,2,7,0,10,8,7,0,0
30377,39,1,0,5,16,86286.54,90,2.94,0,0,2,5,8.7,9.9,8,10,20,2,0,3,7,11,2,2
40407,19,0,0,0,33,35148.71,37,1.03,0,0,0,2,7.8,2.3,6,10,2,6,8,7,10,45,0,0
39352,64,1,1,0,40,27180.67,69,2.95,0,0,2,1,5.2,9.4,7,4,15,6,10,10,2,83,0,2
18470,61,2,0,1,8,118333.52,50,2.14,0,1,2,2,6.3,3.0,9,4,6,2,4,3,8,18,2,1
38723,23,1,3,0,18,140022.76,39,2.58,0,2,2,1,8.1,6.7,4,6,12,3,10,0,1,42,2,1
44839,62,1,3,2,33,91922.8,88,1.05,0,2,1,5,8.3,2.9,10,10,8,9,7,4,7,59,2,2
34530,65,0,2,5,2,74035.68,64,0.5,0,1,1,1,6.3,4.9,4,9,28,8,3,1,2,95,1,3
35279,22,1,3,1,31,95211.2,90,0.3,0,1,2,5,8.3,8.4,8,2,16,9,9,6,10,53,2,2
21437,47,2,2,3,29,178056.53,74,2.09,0,2,0,5,7.0,1.2,9,9,23,10,4,9,2,80,1,1
18607,40,0,1,4,25,187890.96,62,1.96,0,3,2,5,8.5,6.8,7,3,19,6,1,4,2,39,2,1
39957,34,1,1,0,4,160378.64,90,0.22,0,0,0,3,5.8,6.2,6,7,1,1,8,7,0,63,1,1
14,57,0,1,2,35,71621.93,68,2.57,0,2,0,4,8.7,9.8,8,4,7,8,4,0,10,60,2,3
11136,41,2,1,4,26,136827.11,68,0.07,0,1,1,2,8.8,7.7,2,0,5,2,7,8,0,99,1,0
17085,34,0,2,0,8,24021.86,44,1.86,0,1,2,3,4.5,9.6,10,3,19,9,1,2,5,50,2,2
10589,36,0,0,5,32,188275.88,52,1.99,0,2,2,1,7.0,5.2,5,0,3,9,8,10,6,77,2,3
47002,34,0,1,2,13,133307.68,46,2.52,0,0,1,1,8.6,6.6,0,2,2,9,2,8,2,51,0,0
24776,59,2,3,4,26,177539.47,72,2.78,0,0,2,1,5.5,4.0,10,9,26,2,2,2,9,89,2,3
24523,60,2,2,4,38,101440.54,76,1.78,0,1,1,2,5.8,3.0,4,6,2,9,6,10,3,21,0,1
26903,56,2,0,2,5,23341.9,62,0.76,0,0,0,3,6.1,6.1,2,3,28,5,8,4,10,12,1,0
21605,60,1,0,2,14,23575.07,50,0.7,0,2,0,4,6.5,6.0,3,0,14,9,2,9,5,4,2,2
19645,62,0,3,5,0,90645.66,47,2.98,0,2,2,4,4.1,8.5,4,5,24,10,1,8,3,96,1,0
20860,51,0,1,5,32,186035.69,42,2.1,0,1,2,1,8.0,0.3,6,9,17,5,9,8,6,81,2,1
24351,57,1,1,0,38,40302.91,66,1.97,0,3,0,1,6.0,7.2,3,1,21,1,9,1,10,31,2,3
16971,57,0,0,0,32,189139.29,44,0.96,0,2,0,4,6.4,8.8,8,10,24,7,0,8,4,35,2,0
18184,62,1,3,5,29,124504.06,49,2.93,0,0,1,4,9.0,6.4,1,2,8,7,5,2,9,70,0,0
48061,53,0,1,3,37,47263.41,35,2.05,0,3,0,5,8.6,6.9,1,8,15,2,4,1,8,94,2,2
6305,49,1,1,1,12,38847.51,79,0.78,0,2,0,4,7.9,7.4,10,10,24,0,10,10,6,18,1,3
10229,21,2,0,3,0,59176.0,57,2.88,0,0,1,4,5.1,6.9,9,7,29,3,2,3,1,79,2,0
34190,19,1,1,2,0,24405.2,40,1.71,0,3,0,4,4.3,8.2,9,3,15,9,8,6,7,58,2,2
7034,24,1,1,5,1,135618.44,57,1.37,0,0,2,2,6.4,2.9,6,0,17,8,1,7,0,78,0,3
7208,52,1,3,3,23,33413.48,39,1.67,0,0,1,0,6.0,3.9,9,8,0,4,6,7,7,34,1,0
12241,52,2,3,4,7,36564.63,78,0.83,0,0,1,2,4.4,7.6,1,3,27,2,1,6,5,88,2,2
41249,63,2,2,4,12,179263.45,72,2.63,0,3,2,2,5.0,0.5,7,1,28,3,3,5,3,85,0,0
49879,25,1,3,1,1,52390.36,70,2.68,0,3,1,1,5.4,4.5,10,8,12,2,7,2,10,84,2,0
21728,57,2,0,4,36,138015.8,85,1.61,0,3,1,2,5.3,1.4,10,6,11,0,4,8,10,87,0,3
32367,34,1,0,4,26,105086.09,69,0.57,0,0,2,5,6.2,4.3,10,7,28,0,10,2,1,55,1,2
7601,21,0,3,4,38,165028.32,54,1.86,0,1,0,1,4.3,2.4,1,4,17,8,9,6,4,44,2,3
7432,57,2,3,4,5,83991.81,40,2.2,0,1,0,0,7.4,0.8,6,1,12,8,2,0,3,5,0,1
41204,22,0,0,1,32,188844.29,68,0.79,0,2,2,1,7.6,8.4,0,4,21,10,4,3,9,25,0,0
2609,22,2,2,3,38,34122.87,53,1.25,0,2,0,3,7.2,8.3,9,10,28,4,3,3,1,95,0,3
19395,18,0,2,2,37,143284.34,54,0.96,0,1,1,4,5.1,0.3,0,1,8,4,5,2,0,13,0,2
18994,53,2,0,1,15,86616.85,80,2.57,0,0,0,5,7.5,9.5,2,3,6,5,2,0,10,69,1,1
28890,27,2,3,1,3,187406.03,35,1.81,0,3,0,5,4.2,6.7,8,4,17,8,3,3,0,55,2,2
17305,20,2,2,0,14,125097.81,72,2.25,0,0,0,2,8.5,1.6,1,6,25,0,10,0,4,18,2,2
15917,48,1,0,5,13,112587.06,89,0.87,0,1,0,0,8.4,4.3,10,9,6,3,5,10,1,73,1,3
24397,22,1,0,4,7,93145.8,82,1.3,0,1,0,0,6.3,1.0,0,5,24,4,4,0,0,30,0,1
41447,65,1,2,3,17,86200.77,43,2.17,0,2,0,2,6.3,4.1,6,10,26,0,5,5,6,13,1,0
20509,57,1,2,2,39,168118.23,80,1.97,0,0,0,0,5.1,7.5,4,2,26,5,4,6,10,62,1,3
14122,53,0,2,3,11,37608.28,64,0.09,0,3,2,3,6.3,0.1,0,9,15,4,3,8,7,82,1,2
5331,34,2,1,1,22,129314.99,60,2.07,0,1,0,0,6.6,2.6,10,6,6,2,0,4,10,10,1,3
6499,29,0,2,2,13,195638.53,54,2.99,0,2,1,1,7.6,8.2,5,8,10,8,3,2,1,58,0,1
8616,54,1,0,5,35,146489.97,88,2.87,0,0,0,1,5.6,2.1,3,1,1,1,6,0,6,74,2,2
17442,32,1,0,4,13,51150.97,58,0.83,0,0,1,0,7.2,7.3,4,9,19,1,6,1,10,85,0,1
22435,41,0,0,5,16,25019.28,40,2.95,0,2,0,0,5.1,2.6,10,10,21,9,0,2,4,10,0,0
21598,47,0,1,5,36,178674.4,65,0.69,0,3,1,4,4.8,5.1,0,5,17,10,2,0,10,85,2,1
25831,34,0,1,0,8,150387.69,42,0.95,0,1,1,1,4.8,4.1,0,7,14,9,9,7,9,74,2,2
11267,37,0,3,5,31,174428.13,52,2.35,0,1,0,2,7.4,3.0,8,4,27,10,9,5,4,84,2,1
36653,24,0,1,0,17,86963.79,58,0.86,0,1,0,1,8.5,5.5,2,4,16,7,5,2,6,100,0,2
39372,42,0,3,5,13,123557.08,49,0.13,0,2,2,4,4.5,8.4,9,3,21,10,1,8,9,17,2,1
5414,63,1,1,5,17,145744.09,66,1.09,0,3,2,3,6.1,2.0,2,8,17,7,7,2,7,71,2,1
11009,26,2,3,1,4,81472.26,51,1.35,0,2,2,4,4.6,9.9,3,8,27,9,2,9,1,25,1,0
10381,32,1,1,0,0,78579.32,90,1.83,0,3,2,2,4.4,5.4,4,0,12,0,0,10,8,88,1,1
43482,60,1,0,3,18,88599.18,82,1.89,0,2,1,1,8.9,0.4,9,10,29,8,1,9,10,3,2,1
32563,41,2,2,1,24,58096.59,63,2.35,0,2,2,2,8.4,7.6,3,1,22,7,2,5,0,27,2,1
10360,43,2,0,2,13,86843.6,87,1.03,0,2,1,5,5.2,7.0,7,8,24,9,1,1,4,82,0,2
17592,19,1,3,1,39,191140.29,76,0.35,0,3,2,4,7.1,8.7,3,7,17,7,0,10,2,59,0,3
38187,26,0,0,2,3,120193.5,64,1.4,0,0,1,3,5.3,8.3,6,7,24,2,10,3,2,75,2,3
11953,28,2,1,3,7,128975.02,85,1.22,0,1,1,3,5.2,2.5,7,4,23,7,6,9,6,91,1,0
31680,49,1,3,1,40,111532.28,59,0.06,0,2,1,2,7.2,3.3,4,6,6,2,7,4,4,16,0,3
7653,27,0,0,4,26,32659.97,42,2.23,0,1,0,2,8.5,7.7,0,6,27,1,2,6,8,35,0,1
13236,58,1,1,0,31,133485.11,84,1.7,0,1,1,5,7.9,6.7,1,3,18,1,1,8,4,88,2,3
21718,58,2,0,3,38,154431.96,39,2.76,0,2,2,0,6.8,7.6,1,2,27,2,2,7,2,50,2,1
42309,55,1,2,4,3,29893.86,87,2.15,0,3,1,0,6.8,4.7,1,9,10,8,6,6,5,19,2,1
12164,27,1,1,3,7,198148.35,54,1.73,0,2,2,1,5.7,5.9,2,5,29,1,7,9,3,74,2,3
26831,50,1,3,3,13,94455.48,44,1.61,0,3,2,5,6.5,9.6,0,3,26,5,5,2,1,42,2,2
16316,59,0,1,5,34,185089.49,64,1.01,0,2,0,0,6.0,4.0,2,9,3,1,10,1,2,66,1,0
48705,24,1,1,5,10,39209.4,41,0.34,0,0,1,1,8.7,7.9,9,7,20,9,6,6,8,27,0,2
19988,46,2,3,3,17,72090.19,78,2.82,0,0,1,1,7.8,9.7,0,1,25,1,9,8,7,68,0,2
6076,29,0,0,2,9,130401.16,53,1.56,0,0,2,4,8.7,4.8,0,5,24,0,7,2,3,66,2,0
23196,58,2,1,2,6,197077.25,38,0.37,0,1,2,4,7.6,2.9,3,8,2,8,0,0,3,5,0,3
21495,48,2,2,0,3,29107.29,40,0.46,0,0,1,0,6.2,4.2,9,2,14,6,5,9,8,92,2,3
39906,26,2,1,0,4,103957.63,77,2.82,0,2,2,5,8.6,1.6,5,5,11,0,2,10,7,90,0,3
11828,60,1,3,2,32,92891.82,49,2.19,0,3,1,0,8.3,4.1,5,7,28,0,1,3,7,35,1,2
24058,28,1,2,0,29,27328.06,60,2.98,0,2,2,3,7.4,7.2,5,1,28,5,6,2,4,2,2,3
16042,49,0,3,3,22,110552.11,80,0.14,0,2,0,2,6.8,6.3,0,6,18,8,8,1,0,49,2,1
38533,44,0,2,4,19,96065.43,62,0.98,0,2,2,1,4.8,5.2,7,4,16,6,8,3,10,77,2,0
42156,48,0,2,2,38,152127.52,73,0.84,0,2,1,3,5.8,3.2,4,8,6,10,6,4,5,50,0,0
40647,45,2,2,5,0,71230.3,48,2.55,0,2,1,0,6.8,3.0,8,5,8,1,0,10,9,66,1,2
12792,38,2,0,2,18,184781.39,55,1.31,0,2,2,1,9.0,5.8,1,10,15,4,8,6,4,29,1,3
17924,61,0,0,2,29,139857.22,80,2.79,0,0,1,1,6.7,8.1,6,5,2,1,1,0,3,2,2,1
85,35,2,1,4,28,148303.48,68,0.48,0,3,2,5,5.9,8.0,0,3,17,7,0,1,2,19,0,0
26851,24,0,3,5,15,89934.5,83,2.29,0,0,1,2,7.9,0.8,6,4,11,5,7,5,10,31,1,2
910,63,0,1,0,38,50718.4,42,0.84,0,3,1,5,7.4,0.1,3,2,28,0,9,7,0,7,2,2
14965,44,1,2,4,34,114988.97,58,2.21,0,3,1,5,8.6,2.3,7,0,22,2,6,4,8,9,2,2
31929,54,0,1,0,22,125014.53,72,1.54,0,0,2,3,4.1,3.4,2,7,8,1,3,3,6,1,0,1
22008,55,2,1,3,3,129398.58,85,0.24,0,3,2,5,7.7,9.3,0,2,7,7,4,10,7,11,0,1
8364,63,0,2,0,5,171329.88,87,0.37,0,1,2,1,6.6,8.8,8,7,5,7,6,3,4,3,0,2
20158,23,2,1,1,11,94186.29,68,1.04,0,2,0,5,7.5,4.3,7,2,24,8,7,4,3,63,0,3
20939,20,0,1,0,7,66168.32,75,1.08,0,1,2,3,6.2,1.6,8,5,18,9,1,3,1,61,0,2
11820,46,2,2,0,15,109961.44,53,0.98,0,3,2,3,5.4,4.9,4,6,23,4,4,10,8,49,2,1
